QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,WR,Cody Core (7467189),Cody Core,7467189,3000,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,TE,Virgil Green (7467245),Virgil Green,7467245,3000,Den@Cin 01:00PM ET,Den,
,,,,,,,,,,RB,Mike Tolbert (7467103),Mike Tolbert,7467103,3000,Min@Car 01:00PM ET,Car,
,,,,,,,,,,RB,Matt Asiata (7467106),Matt Asiata,7467106,3000,Min@Car 01:00PM ET,Min,
,,,,,,,,,,RB,Zach Line (7467107),Zach Line,7467107,3000,Min@Car 01:00PM ET,Min,
,,,,,,,,,,RB,Cameron Artis-Payne (7467109),Cameron Artis-Payne,7467109,3000,Min@Car 01:00PM ET,Car,
,,,,,,,,,,WR,Charles Johnson (7467192),Charles Johnson,7467192,3000,Min@Car 01:00PM ET,Min,
,,,,,,,,,,WR,Brenton Bersin (7467193),Brenton Bersin,7467193,3000,Min@Car 01:00PM ET,Car,
,,,,,,,,,,WR,Jarius Wright (7467194),Jarius Wright,7467194,3000,Min@Car 01:00PM ET,Min,
,,,,,,,,,,WR,Corey Brown (7467195),Corey Brown,7467195,3000,Min@Car 01:00PM ET,Car,
,,,,,,,,,,WR,Damiere Byrd (7467196),Damiere Byrd,7467196,3000,Min@Car 01:00PM ET,Car,
,,,,,,,,,,WR,Cordarrelle Patterson (7467198),Cordarrelle Patterson,7467198,3000,Min@Car 01:00PM ET,Min,
,,,,,,,,,,TE,Charles Clay (7467206),Charles Clay,7467206,2900,Ari@Buf 01:00PM ET,Buf,
,,,,,,,,,,TE,Jordan Cameron (7467224),Jordan Cameron,7467224,2900,Cle@Mia 01:00PM ET,Mia,
,,,,,,,,,,TE,Jared Cook (7467236),Jared Cook,7467236,2900,Det@GB 01:00PM ET,GB,
,,,,,,,,,,TE,Clive Walford (7467214),Clive Walford,7467214,2800,Oak@Ten 01:00PM ET,Oak,
,,,,,,,,,,DST,Bengals  (7467489),Bengals ,7467489,2800,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,DST,Bills  (7467477),Bills ,7467477,2700,Ari@Buf 01:00PM ET,Buf,
,,,,,,,,,,TE,Vernon Davis (7467217),Vernon Davis,7467217,2700,Was@NYG 01:00PM ET,Was,
,,,,,,,,,,TE,Larry Donnell (7467218),Larry Donnell,7467218,2700,Was@NYG 01:00PM ET,NYG,
,,,,,,,,,,TE,Richard Rodgers (7467241),Richard Rodgers,7467241,2700,Det@GB 01:00PM ET,GB,
,,,,,,,,,,DST,Raiders  (7467480),Raiders ,7467480,2600,Oak@Ten 01:00PM ET,Oak,
,,,,,,,,,,TE,Will Tye (7467221),Will Tye,7467221,2600,Was@NYG 01:00PM ET,NYG,
,,,,,,,,,,DST,Jaguars  (7467485),Jaguars ,7467485,2600,Bal@Jax 01:00PM ET,Jax,
,,,,,,,,,,TE,Darren Fells (7467203),Darren Fells,7467203,2500,Ari@Buf 01:00PM ET,Ari,
,,,,,,,,,,TE,Jim Dray (7467204),Jim Dray,7467204,2500,Ari@Buf 01:00PM ET,Buf,
,,,,,,,,,,TE,Jermaine Gresham (7467205),Jermaine Gresham,7467205,2500,Ari@Buf 01:00PM ET,Ari,
,,,,,,,,,,TE,Nick O'Leary (7467207),Nick O'Leary,7467207,2500,Ari@Buf 01:00PM ET,Buf,
,,,,,,,,,,TE,Troy Niklas (7467208),Troy Niklas,7467208,2500,Ari@Buf 01:00PM ET,Ari,
,,,,,,,,,,TE,Anthony Fasano (7467209),Anthony Fasano,7467209,2500,Oak@Ten 01:00PM ET,Ten,
,,,,,,,,,,TE,Lee Smith (7467211),Lee Smith,7467211,2500,Oak@Ten 01:00PM ET,Oak,
,,,,,,,,,,TE,Mychal Rivera (7467212),Mychal Rivera,7467212,2500,Oak@Ten 01:00PM ET,Oak,
,,,,,,,,,,TE,Beau Brinkley (7467213),Beau Brinkley,7467213,2500,Oak@Ten 01:00PM ET,Ten,
,,,,,,,,,,TE,Jace Amaro (7467215),Jace Amaro,7467215,2500,Oak@Ten 01:00PM ET,Ten,
,,,,,,,,,,TE,Phillip Supernaw (7467216),Phillip Supernaw,7467216,2500,Oak@Ten 01:00PM ET,Ten,
,,,,,,,,,,DST,Titans  (7467479),Titans ,7467479,2500,Oak@Ten 01:00PM ET,Ten,
,,,,,,,,,,TE,Niles Paul (7467219),Niles Paul,7467219,2500,Was@NYG 01:00PM ET,Was,
,,,,,,,,,,TE,Jerell Adams (7467222),Jerell Adams,7467222,2500,Was@NYG 01:00PM ET,NYG,
,,,,,,,,,,TE,MarQueis Gray (7467225),MarQueis Gray,7467225,2500,Cle@Mia 01:00PM ET,Mia,
,,,,,,,,,,TE,Dion Sims (7467226),Dion Sims,7467226,2500,Cle@Mia 01:00PM ET,Mia,
,,,,,,,,,,TE,Randall Telfer (7467227),Randall Telfer,7467227,2500,Cle@Mia 01:00PM ET,Cle,
,,,,,,,,,,TE,Seth DeValve (7467228),Seth DeValve,7467228,2500,Cle@Mia 01:00PM ET,Cle,
,,,,,,,,,,TE,Marcedes Lewis (7467229),Marcedes Lewis,7467229,2500,Bal@Jax 01:00PM ET,Jax,
,,,,,,,,,,TE,Crockett Gillmore (7467231),Crockett Gillmore,7467231,2500,Bal@Jax 01:00PM ET,Bal,
,,,,,,,,,,TE,Neal Sterling (7467233),Neal Sterling,7467233,2500,Bal@Jax 01:00PM ET,Jax,
,,,,,,,,,,TE,Ben Koyack (7467234),Ben Koyack,7467234,2500,Bal@Jax 01:00PM ET,Jax,
,,,,,,,,,,TE,Maxx Williams (7467235),Maxx Williams,7467235,2500,Bal@Jax 01:00PM ET,Bal,
,,,,,,,,,,DST,Ravens  (7467486),Ravens ,7467486,2500,Bal@Jax 01:00PM ET,Bal,
,,,,,,,,,,TE,Andrew Quarless (7467237),Andrew Quarless,7467237,2500,Det@GB 01:00PM ET,Det,
,,,,,,,,,,TE,Justin Perillo (7467238),Justin Perillo,7467238,2500,Det@GB 01:00PM ET,GB,
,,,,,,,,,,TE,Orson Charles (7467239),Orson Charles,7467239,2500,Det@GB 01:00PM ET,Det,
,,,,,,,,,,TE,Cole Wick (7467242),Cole Wick,7467242,2500,Det@GB 01:00PM ET,Det,
,,,,,,,,,,TE,Khari Lee (7467243),Khari Lee,7467243,2500,Det@GB 01:00PM ET,Det,
,,,,,,,,,,TE,Clark Harris (7467244),Clark Harris,7467244,2500,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,TE,John Phillips (7467246),John Phillips,7467246,2500,Den@Cin 01:00PM ET,Den,
,,,,,,,,,,TE,Ryan Hewitt (7467247),Ryan Hewitt,7467247,2500,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,TE,Tyler Kroft (7467249),Tyler Kroft,7467249,2500,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,TE,C.J. Uzomah (7467250),C.J. Uzomah,7467250,2500,Den@Cin 01:00PM ET,Cin,
,,,,,,,,,,TE,Jeff Heuerman (7467251),Jeff Heuerman,7467251,2500,Den@Cin 01:00PM ET,Den,
,,,,,,,,,,TE,Ed Dickson (7467253),Ed Dickson,7467253,2500,Min@Car 01:00PM ET,Car,
,,,,,,,,,,TE,Rhett Ellison (7467254),Rhett Ellison,7467254,2500,Min@Car 01:00PM ET,Min,
,,,,,,,,,,TE,Kevin McDermott (7467255),Kevin McDermott,7467255,2500,Min@Car 01:00PM ET,Min,
,,,,,,,,,,TE,MyCole Pruitt (7467257),MyCole Pruitt,7467257,2500,Min@Car 01:00PM ET,Min,
,,,,,,,,,,TE,Scott Simonson (7467258),Scott Simonson,7467258,2500,Min@Car 01:00PM ET,Car,
,,,,,,,,,,TE,David Morgan (7467259),David Morgan,7467259,2500,Min@Car 01:00PM ET,Min,
,,,,,,,,,,DST,Redskins  (7467482),Redskins ,7467482,2400,Was@NYG 01:00PM ET,Was,
,,,,,,,,,,DST,Lions  (7467487),Lions ,7467487,2400,Det@GB 01:00PM ET,Det,
,,,,,,,,,,DST,Browns  (7467483),Browns ,7467483,2300,Cle@Mia 01:00PM ET,Cle,
