QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,TE,Lance Kendricks (7471023),Lance Kendricks,7471023,2700,LA@TB 04:05PM ET,LA,
,,,,,,,,,,TE,Brandon Myers (7471021),Brandon Myers,7471021,2500,LA@TB 04:05PM ET,TB,
,,,,,,,,,,TE,Andrew DePaola (7471022),Andrew DePaola,7471022,2500,LA@TB 04:05PM ET,TB,
,,,,,,,,,,TE,Luke Stocker (7471024),Luke Stocker,7471024,2500,LA@TB 04:05PM ET,TB,
,,,,,,,,,,TE,Cory Harkey (7471025),Cory Harkey,7471025,2500,LA@TB 04:05PM ET,LA,
,,,,,,,,,,TE,Cameron Brate (7471026),Cameron Brate,7471026,2500,LA@TB 04:05PM ET,TB,
,,,,,,,,,,TE,Tyler Higbee (7471028),Tyler Higbee,7471028,2500,LA@TB 04:05PM ET,LA,
,,,,,,,,,,TE,Temarrick Hemingway (7471029),Temarrick Hemingway,7471029,2500,LA@TB 04:05PM ET,LA,
,,,,,,,,,,TE,Kyle Nelson (7471031),Kyle Nelson,7471031,2500,SF@Sea 04:05PM ET,SF,
,,,,,,,,,,TE,Garrett Celek (7471032),Garrett Celek,7471032,2500,SF@Sea 04:05PM ET,SF,
,,,,,,,,,,TE,Luke Willson (7471033),Luke Willson,7471033,2500,SF@Sea 04:05PM ET,Sea,
,,,,,,,,,,TE,Brandon Williams (7471035),Brandon Williams,7471035,2500,SF@Sea 04:05PM ET,Sea,
,,,,,,,,,,TE,Blake Bell (7471036),Blake Bell,7471036,2500,SF@Sea 04:05PM ET,SF,
,,,,,,,,,,TE,Nick Vannett (7471037),Nick Vannett,7471037,2500,SF@Sea 04:05PM ET,Sea,
,,,,,,,,,,TE,Kellen Davis (7471038),Kellen Davis,7471038,2500,NYJ@KC 04:25PM ET,NYJ,
,,,,,,,,,,TE,James Winchester (7471040),James Winchester,7471040,2500,NYJ@KC 04:25PM ET,KC,
,,,,,,,,,,TE,Brandon Bostick (7471041),Brandon Bostick,7471041,2500,NYJ@KC 04:25PM ET,NYJ,
,,,,,,,,,,TE,James O'Shaughnessy (7471042),James O'Shaughnessy,7471042,2500,NYJ@KC 04:25PM ET,KC,
,,,,,,,,,,TE,Ross Travis (7471043),Ross Travis,7471043,2500,NYJ@KC 04:25PM ET,KC,
,,,,,,,,,,TE,Demetrius Harris (7471044),Demetrius Harris,7471044,2500,NYJ@KC 04:25PM ET,KC,
,,,,,,,,,,TE,Sean McGrath (7471046),Sean McGrath,7471046,2500,SD@Ind 04:25PM ET,SD,
,,,,,,,,,,TE,Jack Doyle (7471048),Jack Doyle,7471048,2500,SD@Ind 04:25PM ET,Ind,
,,,,,,,,,,TE,Erik Swoope (7471049),Erik Swoope,7471049,2500,SD@Ind 04:25PM ET,Ind,
,,,,,,,,,,TE,Hunter Henry (7471050),Hunter Henry,7471050,2500,SD@Ind 04:25PM ET,SD,
,,,,,,,,,,TE,David Johnson (7471052),David Johnson,7471052,2500,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,TE,Trey Burton (7471054),Trey Burton,7471054,2500,Pit@Phi 04:25PM ET,Phi,
,,,,,,,,,,TE,Xavier Grimble (7471055),Xavier Grimble,7471055,2500,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,DST,49ers  (7471191),49ers ,7471191,2400,SF@Sea 04:05PM ET,SF,
,,,,,,,,,,DST,Colts  (7471195),Colts ,7471195,2400,SD@Ind 04:25PM ET,Ind,
,,,,,,,,,,DST,Chargers  (7471196),Chargers ,7471196,2300,SD@Ind 04:25PM ET,SD,
